run_id,scenario,condition,latency,tamper,applicable,target_index,records_clean,m,verifier,detected,expected,errors
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T6,1,19,22,12,V3p,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T6,1,19,22,12,V4,1,D,clarification-matched_monitor-l2-c0-b1-complete: checkpoint mismatch; clarification-matched_monitor-l2-c0-b1-complete: record count mismatch
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T6,1,19,22,12,V4p,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T7,1,,22,12,V1,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T7,1,,22,12,V2,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T7,1,,22,12,V3,1,D,clarification-matched_monitor-l2-c0-b1-complete: checkpoint mismatch; clarification-matched_monitor-l2-c0-b1-complete: record count mismatch
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T7,1,,22,12,V3p,1,D,checkpoint mismatch
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T7,1,,22,12,V4,1,D,clarification-matched_monitor-l2-c0-b1-complete: checkpoint mismatch; clarification-matched_monitor-l2-c0-b1-complete: record count mismatch
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T7,1,,22,12,V4p,1,D,checkpoint mismatch
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8a,1,22,22,12,V1,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8a,1,22,22,12,V2,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8a,1,22,22,12,V3,1,D,clarification-matched_monitor-l2-c0-b1-complete: checkpoint mismatch; clarification-matched_monitor-l2-c0-b1-complete: record count mismatch
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8a,1,22,22,12,V3p,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8a,1,22,22,12,V4,1,D,clarification-matched_monitor-l2-c0-b1-complete: checkpoint mismatch; clarification-matched_monitor-l2-c0-b1-complete: record count mismatch
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8a,1,22,22,12,V4p,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8b,1,22,22,12,V1,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8b,1,22,22,12,V2,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8b,1,22,22,12,V3,1,D,clarification-matched_monitor-l2-c0-b1-complete: checkpoint mismatch; clarification-matched_monitor-l2-c0-b1-complete: record count mismatch
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8b,1,22,22,12,V3p,0,N,
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8b,1,22,22,12,V4,1,D,clarification-matched_monitor-l2-c0-b1-complete: checkpoint mismatch; clarification-matched_monitor-l2-c0-b1-complete: record count mismatch; clarification-matched_monitor-l2-c0-b1-complete: unsafe approval
clarification-matched_monitor-l2-c0-b1-complete,clarification,matched_monitor,2,T8b,1,22,22,12,V4p,1,D,unsafe approval
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T0,1,,22,12,V1,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T0,1,,22,12,V2,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T0,1,,22,12,V3,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T0,1,,22,12,V3p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T0,1,,22,12,V4,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T0,1,,22,12,V4p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T1,1,11,22,12,V1,1,D,invalid chain at 11
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T1,1,11,22,12,V2,1,D,minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 11
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T1,1,11,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 11
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T1,1,11,22,12,V3p,1,D,invalid chain at 11; invalid chain at 11
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T1,1,11,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 11
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T1,1,11,22,12,V4p,1,D,invalid chain at 11; invalid chain at 11
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T2,1,11,22,12,V1,1,D,invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 18; invalid chain at 19; invalid chain at 20
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T2,1,11,22,12,V2,1,D,minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 11; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 12; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 13; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 14; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 15; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 16; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 17; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 18; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 19; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 20; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T2,1,11,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 11; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 12; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 13; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 14; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 15; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 16; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 17; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 18; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 19; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 20; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T2,1,11,22,12,V3p,1,D,invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 18; invalid chain at 19; invalid chain at 20; invalid chain at 11; checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T2,1,11,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 11; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 12; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 13; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 14; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 15; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 16; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 17; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 18; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 19; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 20; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T2,1,11,22,12,V4p,1,D,invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 18; invalid chain at 19; invalid chain at 20; invalid chain at 11; checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T3,1,19,22,12,V1,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T3,1,19,22,12,V2,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T3,1,19,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T3,1,19,22,12,V3p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T3,1,19,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T3,1,19,22,12,V4p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T4,1,11,22,12,V1,1,D,invalid chain at 11; invalid chain at 12; invalid chain at 13
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T4,1,11,22,12,V2,1,D,minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 11; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 12; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 13
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T4,1,11,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 11; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 12; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 13
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T4,1,11,22,12,V3p,1,D,invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 11; checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T4,1,11,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 11; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 12; minority_warning-gates_only-l0-c0-b1-complete: invalid chain at 13
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T4,1,11,22,12,V4p,1,D,invalid chain at 11; invalid chain at 12; invalid chain at 13; invalid chain at 11; checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5a,1,11,22,12,V1,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5a,1,11,22,12,V2,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5a,1,11,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5a,1,11,22,12,V3p,1,D,checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5a,1,11,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5a,1,11,22,12,V4p,1,D,checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5b,1,8,22,12,V1,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5b,1,8,22,12,V2,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5b,1,8,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5b,1,8,22,12,V3p,1,D,checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5b,1,8,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: unauthorized mediated execution
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5b,1,8,22,12,V4p,1,D,checkpoint mismatch; unauthorized mediated execution
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5c,1,21,22,12,V1,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5c,1,21,22,12,V2,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5c,1,21,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5c,1,21,22,12,V3p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5c,1,21,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T5c,1,21,22,12,V4p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T6,1,19,22,12,V1,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T6,1,19,22,12,V2,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T6,1,19,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T6,1,19,22,12,V3p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T6,1,19,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T6,1,19,22,12,V4p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T7,1,,22,12,V1,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T7,1,,22,12,V2,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T7,1,,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T7,1,,22,12,V3p,1,D,checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T7,1,,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T7,1,,22,12,V4p,1,D,checkpoint mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8a,1,22,22,12,V1,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8a,1,22,22,12,V2,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8a,1,22,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8a,1,22,22,12,V3p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8a,1,22,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8a,1,22,22,12,V4p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8b,1,22,22,12,V1,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8b,1,22,22,12,V2,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8b,1,22,22,12,V3,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8b,1,22,22,12,V3p,0,N,
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8b,1,22,22,12,V4,1,D,minority_warning-gates_only-l0-c0-b1-complete: checkpoint mismatch; minority_warning-gates_only-l0-c0-b1-complete: record count mismatch; minority_warning-gates_only-l0-c0-b1-complete: unsafe approval
minority_warning-gates_only-l0-c0-b1-complete,minority_warning,gates_only,0,T8b,1,22,22,12,V4p,1,D,unsafe approval
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T0,1,,25,13,V1,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T0,1,,25,13,V2,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T0,1,,25,13,V3,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T0,1,,25,13,V3p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T0,1,,25,13,V4,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T0,1,,25,13,V4p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T1,1,12,25,13,V1,1,D,invalid chain at 12
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T1,1,12,25,13,V2,1,D,silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 12
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T1,1,12,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 12
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T1,1,12,25,13,V3p,1,D,invalid chain at 12; invalid chain at 12
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T1,1,12,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 12
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T1,1,12,25,13,V4p,1,D,invalid chain at 12; invalid chain at 12
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T2,1,12,25,13,V1,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 18; invalid chain at 19; invalid chain at 20; invalid chain at 21; invalid chain at 22; invalid chain at 23
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T2,1,12,25,13,V2,1,D,silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 12; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 13; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 14; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 15; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 16; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 17; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 18; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 19; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 20; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 21; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 22; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 23; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T2,1,12,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 12; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 13; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 14; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 15; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 16; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 17; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 18; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 19; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 20; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 21; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 22; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 23; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T2,1,12,25,13,V3p,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 18; invalid chain at 19; invalid chain at 20; invalid chain at 21; invalid chain at 22; invalid chain at 23; invalid chain at 12; checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T2,1,12,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 12; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 13; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 14; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 15; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 16; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 17; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 18; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 19; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 20; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 21; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 22; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 23; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T2,1,12,25,13,V4p,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 15; invalid chain at 16; invalid chain at 17; invalid chain at 18; invalid chain at 19; invalid chain at 20; invalid chain at 21; invalid chain at 22; invalid chain at 23; invalid chain at 12; checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T3,1,22,25,13,V1,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T3,1,22,25,13,V2,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T3,1,22,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T3,1,22,25,13,V3p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T3,1,22,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: record count mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T3,1,22,25,13,V4p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T4,1,12,25,13,V1,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T4,1,12,25,13,V2,1,D,silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 12; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 13; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 14
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T4,1,12,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 12; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 13; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 14
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T4,1,12,25,13,V3p,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 12; checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T4,1,12,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 12; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 13; silent_violation-gates_only-l6-c0-b1-complete: invalid chain at 14
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T4,1,12,25,13,V4p,1,D,invalid chain at 12; invalid chain at 13; invalid chain at 14; invalid chain at 12; checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5a,1,12,25,13,V1,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5a,1,12,25,13,V2,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5a,1,12,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5a,1,12,25,13,V3p,1,D,checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5a,1,12,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5a,1,12,25,13,V4p,1,D,checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5b,1,7,25,13,V1,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5b,1,7,25,13,V2,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5b,1,7,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5b,1,7,25,13,V3p,1,D,checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5b,1,7,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch; silent_violation-gates_only-l6-c0-b1-complete: unauthorized mediated execution
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5b,1,7,25,13,V4p,1,D,checkpoint mismatch; unauthorized mediated execution
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5c,1,24,25,13,V1,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5c,1,24,25,13,V2,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5c,1,24,25,13,V3,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5c,1,24,25,13,V3p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5c,1,24,25,13,V4,1,D,silent_violation-gates_only-l6-c0-b1-complete: checkpoint mismatch
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T5c,1,24,25,13,V4p,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T6,1,22,25,13,V1,0,N,
silent_violation-gates_only-l6-c0-b1-complete,silent_violation,gates_only,6,T6,1,22,25,13,V2,0,N,
